id,subscription_id,address_id,customer_id,created_at,updated_at,next_charge_scheduled_at,cancelled_at,product_title,price,quantity,status,shopify_product_id,shopify_variant_id,sku,order_interval_unit,order_interval_frequency,charge_interval_frequency,order_day_of_month,order_day_of_week,raw_line_item_properties,synced_at,expire_after_specific_number_charges
15251,4895777,3327350,3473225,5/30/17 23:18,12/12/17 22:41,1/30/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""M""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
15472,4831559,3282146,3425492,5/26/17 17:13,12/11/17 0:56,1/26/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
15536,4817555,3272129,3414983,5/25/17 21:13,12/19/17 15:47,1/25/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""M""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
15915,4650620,3140747,3291464,5/15/17 14:21,12/8/17 16:27,1/15/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
17411,4197243,2797560,2927454,4/21/17 8:35,12/18/17 9:54,1/26/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
17985,4088347,2717032,2811427,4/15/17 19:52,12/13/17 4:26,1/15/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
18250,4078297,2709343,2803147,4/15/17 1:14,12/11/17 10:15,1/23/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
18332,4076314,2707933,2801530,4/14/17 22:13,12/10/17 17:40,1/14/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
18386,4074871,2706877,2800402,4/14/17 20:34,12/13/17 12:42,1/14/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""M""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
18507,4070998,2704003,2797291,4/14/17 16:00,12/11/17 16:56,1/25/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
18529,4070437,2703610,2796862,4/14/17 15:31,12/18/17 14:08,1/20/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""L""}]",,0
18650,4067863,2701936,2795164,4/14/17 13:18,12/10/17 14:13,1/23/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
19036,4006363,2658502,2749108,4/11/17 9:35,12/10/17 11:50,1/11/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""XS""}, {""name"": ""main-product"", ""value"": ""true""}, {""name"": ""shipping_interval_frequency"", ""value"": ""1""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Months""}, {""name"": ""sports-bra"", ""value"": ""XS""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
20215,3666583,2410999,2481763,3/25/17 20:53,12/12/17 13:30,1/15/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""L""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
21339,3341581,2177242,2228386,3/7/17 11:34,12/14/17 14:27,1/23/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""M""}, {""name"": ""shipping_interval_frequency"", ""value"": ""30""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Days""}, {""name"": ""sports-bra"", ""value"": ""S""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
21574,3282907,2133973,2180383,3/3/17 15:56,12/9/17 13:10,1/15/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""XL""}, {""name"": ""sports-jacket"", ""value"": ""XL""}]",,0
22009,3179758,2059429,2099317,2/26/17 0:58,12/14/17 22:26,1/16/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""S""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
22123,3174574,2055472,2094898,2/25/17 17:15,12/12/17 17:45,1/27/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""accessories"", ""value"": ""One Size""}, {""name"": ""equipment"", ""value"": ""One Size""}, {""name"": ""leggings"", ""value"": ""S""}, {""name"": ""shipping_interval_frequency"", ""value"": ""30""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Days""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""S""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
22176,3171940,2053411,2092642,2/25/17 14:09,12/14/17 17:20,1/25/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""S""}]",,0
22243,3169642,2051626,2090707,2/25/17 11:33,12/23/17 18:57,1/25/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""L""}, {""name"": ""sports-bra"", ""value"": ""XL""}, {""name"": ""tops"", ""value"": ""L""}]",,0
22447,3154603,2039062,2077549,2/24/17 19:18,12/8/17 20:34,1/25/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
22488,3153409,2038153,2076664,2/24/17 18:08,12/21/17 23:27,1/25/18 0:00,,Go Time - 5 Item,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""XL""}, {""name"": ""sports-bra"", ""value"": ""L""}, {""name"": ""tops"", ""value"": ""XL""}]",,0
23023,3107047,2001205,2037316,2/22/17 15:48,12/15/17 10:44,1/26/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""shipping_interval_frequency"", ""value"": ""30""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Days""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
23082,3081013,1980628,2015149,2/21/17 12:15,12/12/17 22:49,1/21/18 0:00,,Alternate Monthly Box,49.95,1,ACTIVE,44383469586,3.88701E+11,7.22458E+11,month,1,1,0,,"[{""name"": ""leggings"", ""value"": ""M""}, {""name"": ""shipping_interval_frequency"", ""value"": ""30""}, {""name"": ""shipping_interval_unit_type"", ""value"": ""Days""}, {""name"": ""sports-bra"", ""value"": ""M""}, {""name"": ""tops"", ""value"": ""M""}, {""name"": ""sports-jacket"", ""value"": ""M""}]",,0
